direction_id,route_id,service_id,shape_id,trip_headsign,trip_id,trip_short_name,block_id,wheelchair_accessible
1,1-1013,1,,Bhawar Kua,1-1013024,M-19 17:21 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013025,M-19 18:33 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013026,M-19 19:45 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013027,M-19 20:57 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013028,M-19 22:09 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013029,M-19 06:51 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013030,M-19 08:03 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013031,M-19 09:15 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013032,M-19 10:27 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013033,M-19 11:39 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013034,M-19 12:51 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013035,M-19 14:03 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013036,M-19 15:15 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013037,M-19 16:27 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013038,M-19 17:39 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013039,M-19 18:51 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013040,M-19 20:03 to Bhawar Kua,,
0,1-1014,1,,Dewas Naka,1-1014001,M-27 06:35 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014002,M-27 07:08 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014003,M-27 08:26 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014004,M-27 09:44 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014005,M-27 11:02 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014006,M-27 12:20 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014007,M-27 13:38 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014008,M-27 14:56 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014009,M-27 16:14 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014010,M-27 17:32 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014011,M-27 18:50 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014012,M-27 20:08 to Sirpur Lake,,
0,1-1014,1,,Piplyahana Square,1-1014013,M-27 21:26 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014014,M-27 07:39 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014015,M-27 08:32 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014016,M-27 09:50 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014017,M-27 11:08 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014018,M-27 12:26 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014019,M-27 13:44 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014020,M-27 15:02 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014021,M-27 16:20 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014022,M-27 17:38 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014023,M-27 18:56 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014024,M-27 20:14 to Sirpur Lake,,
0,1-1014,1,,Shanti Nagar,1-1014025,M-27 21:32 to Dewas Naka,,
0,1-1014,1,,Dewas Naka,1-1014026,M-27 06:47 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014027,M-27 07:20 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014028,M-27 08:38 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014029,M-27 09:56 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014030,M-27 11:14 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014031,M-27 12:32 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014032,M-27 13:50 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014033,M-27 15:08 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014034,M-27 16:26 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014035,M-27 17:44 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014036,M-27 19:02 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014037,M-27 20:20 to Sirpur Lake,,
0,1-1014,1,,Piplyahana Square,1-1014038,M-27 21:38 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014039,M-27 07:51 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014040,M-27 08:44 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014041,M-27 10:02 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014042,M-27 11:20 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014043,M-27 12:38 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014044,M-27 13:56 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014045,M-27 15:14 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014046,M-27 16:32 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014047,M-27 17:50 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014048,M-27 19:08 to Dewas Naka,,
1,1-1014,1,,Piplyahana Square,1-1014049,M-27 20:26 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014050,M-27 06:59 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014051,M-27 07:32 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014052,M-27 08:50 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014053,M-27 10:08 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014054,M-27 11:26 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014055,M-27 12:44 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014056,M-27 14:02 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014057,M-27 15:20 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014058,M-27 16:38 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014059,M-27 17:76 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014060,M-27 19:14 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014061,M-27 20:32 to Sirpur Lake,,
0,1-1014,1,,Piplyahana Square,1-1014062,M-27 21:50 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014063,M-27 08:03 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014064,M-27 08:56 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014065,M-27 10:14 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014066,M-27 11:32 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014067,M-27 12:50 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014068,M-27 14:08 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014069,M-27 15:26 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014070,M-27 16:44 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014071,M-27 18:02 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014072,M-27 19:20 to Dewas Naka,,
1,1-1014,1,,Piplyahana Square,1-1014073,M-27 20:38 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014074,M-27 07:11 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014075,M-27 07:44 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014076,M-27 09:02 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014077,M-27 10:20 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014078,M-27 11:38 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014079,M-27 12:56 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014080,M-27 14:14 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014081,M-27 15:32 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014082,M-27 16:50 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014083,M-27 18:08 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014084,M-27 19:26 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014085,M-27 20:44 to Sirpur Lake,,
0,1-1014,1,,Piplyahana Square,1-1014086,M-27 22:02 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014087,M-27 08:15 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014088,M-27 09:08 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014089,M-27 10:26 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014090,M-27 11:44 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014091,M-27 13:02 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014092,M-27 14:20 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014093,M-27 15:38 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014094,M-27 16:56 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014095,M-27 18:14 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014096,M-27 19:32 to Dewas Naka,,
1,1-1014,1,,Piplyahana Square,1-1014097,M-27 20:50 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014098,M-27 07:23 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014099,M-27 07:56 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014100,M-27 09:14 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014101,M-27 10:32 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014102,M-27 11:50 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014103,M-27 13:08 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014104,M-27 14:26 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014105,M-27 15:44 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014106,M-27 17:02 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014107,M-27 18:20 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014108,M-27 19:38 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014109,M-27 20:56 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014110,M-27 22:14 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014111,M-27 08:27 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014112,M-27 09:20 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014113,M-27 10:38 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014114,M-27 11:56 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014115,M-27 13:14 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014116,M-27 14:32 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014117,M-27 15:50 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014118,M-27 17:08 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014119,M-27 18:26 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014120,M-27 19:44 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014121,M-27 21:02 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014122,M-27 22:20 to Dewas Naka,,
0,1-1014,1,,Dewas Naka,1-1014123,M-27 07:35 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014124,M-27 08:08 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014125,M-27 09:26 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014126,M-27 10:44 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014127,M-27 12:02 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014128,M-27 13:20 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014129,M-27 14:38 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014130,M-27 15:56 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014131,M-27 17:14 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014132,M-27 18:32 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014133,M-27 19:50 to Dewas Naka,,
1,1-1014,1,,Rajiv Gandhi Chouraha,1-1014134,M-27 21:08 to Sirpur Lake,,
1,1-1014,1,,Sirpur Lake,1-1014135,M-27 08:39 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014136,M-27 09:32 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014137,M-27 10:50 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014138,M-27 12:08 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014139,M-27 13:26 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014140,M-27 14:44 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014141,M-27 16:02 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014142,M-27 17:20 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014143,M-27 18:38 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014144,M-27 19:56 to Dewas Naka,,
1,1-1014,1,,Piplyahana Square,1-1014145,M-27 21:14 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014146,M-27 07:47 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014147,M-27 08:20 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014148,M-27 09:38 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014149,M-27 10:56 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014150,M-27 12:14 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014151,M-27 13:32 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014152,M-27 14:50 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014153,M-27 16:08 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014154,M-27 17:26 to Dewas Naka,,
1,1-1014,1,,Sirpur Lake,1-1014155,M-27 18:44 to Sirpur Lake,,
0,1-1014,1,,Dewas Naka,1-1014156,M-27 20:02 to Dewas Naka,,
1,1-1014,1,,Piplyahana Square,1-1014157,M-27 21:20 to Sirpur Lake,,
0,1-1015,1,,Sirpur Lake,1-1015001,M-27 06:15 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015002,M-27 07:08 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015003,M-27 08:26 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015004,M-27 09:44 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015005,M-27 11:02 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015006,M-27 12:20 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015007,M-27 13:38 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015008,M-27 14:56 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015009,M-27 16:14 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015010,M-27 17:32 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015011,M-27 18:50 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015012,M-27 20:08 to Dewas Naka,,
0,1-1015,1,,Teen Imli,1-1015013,M-27 21:26 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015014,M-27 07:59 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015015,M-27 08:32 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015016,M-27 09:50 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015017,M-27 11:08 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015018,M-27 12:26 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015019,M-27 13:44 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015020,M-27 15:02 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015021,M-27 16:20 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015022,M-27 17:38 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015023,M-27 18:56 to Sirpur Lake,,
1,1-1015,1,,Piplyahana Square,1-1015024,M-27 20:14 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015025,M-27 06:27 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015026,M-27 07:20 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015027,M-27 08:38 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015028,M-27 09:56 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015029,M-27 11:14 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015030,M-27 12:32 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015031,M-27 13:50 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015032,M-27 15:08 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015033,M-27 16:26 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015034,M-27 17:44 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015035,M-27 19:02 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015036,M-27 20:20 to Dewas Naka,,
0,1-1015,1,,Shanti Nagar,1-1015037,M-27 21:38 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015038,M-27 08:11 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015039,M-27 08:44 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015040,M-27 10:02 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015041,M-27 11:20 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015042,M-27 12:38 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015043,M-27 13:56 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015044,M-27 15:14 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015045,M-27 16:32 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015046,M-27 17:50 to Dewas Naka,,
0,1-1015,1,,Sirpur Lake,1-1015047,M-27 19:08 to Sirpur Lake,,
1,1-1015,1,,Dewas Naka,1-1015048,M-27 20:26 to Dewas Naka,,
0,1-1015,1,,Shani Mandir Ring Road,1-1015049,M-27 21:44 to Sirpur Lake,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016001,M-20 6:45 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016002,M-20  8:03 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016003,M-20  9:21 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016004,M-20  10:30 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016005,M-20  11:57 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016006,M-20  13:06 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016007,M-20  14:33 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016008,M-20  15:42 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016009,M-20  17:09 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016010,M-20  18:08 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016011,M-20  7:11 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016012,M-20  8:29 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016013,M-20  9:47 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016014,M-20  11:05 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016015,M-20  12:23 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016016,M-20  13:41 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016017,M-20  14:59 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016018,M-20  16:17 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016019,M-20  17:35To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016020,M-20  18:53 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016021,M-20  7:37 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016022,M-20  8:55 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016023,M-20  10:13 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016024,M-20  11:31To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016025,M-20  12:49 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016026,M-20  14:07 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016027,M-20  15:25 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016028,M-20  16:43 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016029,M-20  18:01 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016030,M-20  19:09 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016031,M-20  8:03 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016032,M-20  9:21 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016033,M-20  10:39 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016034,M-20  11:57 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016035,M-20  13:15 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016036,M-20  14:33 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016037,M-20  15:51 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016038,M-20  17:09 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016039,M-20  18:27 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016040,M-20  19:45 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016041,M-20  8:29 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016042,M-20  9:47 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016043,M-20  11:05To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016044,M-20  12:23 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016045,M-20  13:41 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016046,M-20  14:59 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016047,M-20  16:17 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016048,M-20  17:35 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016049,M-20  18:53 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016050,M-20  20:11 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016051,M-20  8:55 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016052,M-20  10:13 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016053,M-20  11:31 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016054,M-20  12:49 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016055,M-20  14:07 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016056,M-20  15:25 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016057,M-20  16:43 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016058,M-20  18:01 To RLYSTN,,
0,1-1016,1,,Shiv Chowk Rangwasa,1-1016059,M-20  19:19 To SHCHO,,
1,1-1016,1,,Indore Railway station,1-1016060,M-20  20:37 To RLYSTN,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017001,M-20 7:00 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017002,M-20 8:06 To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017003,M-20 9:12 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017004,M-20 10:18 To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017005,M-20 11:24 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017006,M-20 12:40 To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017007,M-20 13:46 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017008,M-20 14:52 To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017009,M-20 15:58 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017010,M-20 17:04 To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017011,M-20 18:10To SHCHO,,
1,1-1017,1,,Chanakyapuri,1-1017012,M-20 19:16 To CHANK,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017013,M-20 7:22 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017014,M-20 8:28To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017015,M-20 9:34 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017016,M-20 10:40 To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017017,M-20 11:46To SHCHO,,
1,1-1017,1,,Rajwada,1-1017018,M-20 13:02 To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017019,M-20 14:08 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017020,M-20 15:14 To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017021,M-20 16:20 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017022,M-20 17:26To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017023,M-20 18:32 To SHCHO,,
1,1-1017,1,,Chanakyapuri,1-1017024,M-20 19:38 To CHANK,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017025,M-20 7:44 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017026,M-20 8:50 To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017027,M-20 9:56 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017028,M-20 11:02 To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017029,M-20 12:08 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017030,M-20 10:24 To RAJWD,,
0,1-1017,1,,Shiv Chowk Rangwasa,1-1017031,M-20 14:30 To SHCHO,,
1,1-1017,1,,Rajwada,1-1017032,M-20 15:36 To RAJWD,,
